uuid,patch_status,patch_notes,payload,distance_meters,suggested_address,ai_status,ai_best_view,ai_confidence,ai_notes,default_streetview_url,search_streetview_url,source
897ce6b9-3c2d-49f4-8043-3ac0dbc2d215,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.74272265271398,-73.91313156338484,3a,75y,0.3h,0.0t/data=!3m6!1e1!3m4!1squP1GTT28NhtVtH22h_Jzg!2e0!7i16384!8i8192""}",3.9641751232840745,,ok,default,0.9,The default view clearly shows the storefront of Woodside On the Move.,"https://www.google.com/maps/@40.74272265271398,-73.91313156338484,3a,75y,0.3h,0.0t/data=!3m6!1e1!3m4!1squP1GTT28NhtVtH22h_Jzg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.74272265271398,-73.91313156338484,3a,75y,12.0h,0.0t/data=!3m6!1e1!3m4!1squP1GTT28NhtVtH22h_Jzg!2e0!7i16384!8i8192",missingstreetview
ae95f7eb-3c21-4235-ba99-7c88f5c035ff,patched,address '300 Cadman Plaza W 12th fl' -> '300 Cadman Plaza W 12th Fl',"{""address"": {""street"": ""300 Cadman Plaza W 12th Fl"", ""city"": ""Brooklyn"", ""state"": ""NY"", ""postalCode"": ""11201"", ""country"": ""US""}}",8.002043768383318,,"openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4227. Please try again in 1.268s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4227. Please try again in 1.268s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
","https://www.google.com/maps/@40.69477030230291,-73.99143503437884,3a,75y,17.7h,0.0t/data=!3m6!1e1!3m4!1siVJolRvlwccSYcb-XJHwfw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.69518470456826,-73.99092902467758,3a,75y,248.8h,0.0t/data=!3m6!1e1!3m4!1s-7kcBb9ewh3qtUWMuWsuYA!2e0!7i16384!8i8192",missingstreetview
7ee304a3-5b3d-4524-b12b-6e3cd9249113,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.61290788358081,-74.12531361443381,3a,75y,350.5h,0.0t/data=!3m6!1e1!3m4!1sQNbKGgshkrAe_v8qSKqwZA!2e0!7i16384!8i8192""}",22.302371191354496,,ok,default,0.9,The default view clearly shows the storefront of the Jewish Community Center of Staten Island.,"https://www.google.com/maps/@40.61290788358081,-74.12531361443381,3a,75y,350.5h,0.0t/data=!3m6!1e1!3m4!1sQNbKGgshkrAe_v8qSKqwZA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.6128879821449,-74.12555340228302,3a,75y,346.6h,0.0t/data=!3m6!1e1!3m4!1sp8Uzpu37uyiHoKxi8d7WBA!2e0!7i16384!8i8192",missingstreetview
1df3ff0e-6ff1-4791-b1b4-31fed33e8876,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.69708544980364,-73.95567902840826,3a,75y,260.9h,0.0t/data=!3m6!1e1!3m4!1sWOyO8TDhZAgfslQFcIdWLw!2e0!7i16384!8i8192""}",6.5015692837184025,,ok,default,0.9,The default view clearly shows the storefront of the Park Avenue Primary Health Care Center.,"https://www.google.com/maps/@40.69708544980364,-73.95567902840826,3a,75y,260.9h,0.0t/data=!3m6!1e1!3m4!1sWOyO8TDhZAgfslQFcIdWLw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.69686827022765,-73.95589947862601,3a,75y,9.0h,0.0t/data=!3m6!1e1!3m4!1smyzUdx_ySarpenEpqyvbEw!2e0!7i16384!8i8192",missingstreetview
a4e1ea35-ff1d-4378-8da3-b608cc382923,patched,zip '10012' -> '10002',"{""address"": {""street"": ""165 Eldridge St, 2nd Fl"", ""city"": ""New York"", ""state"": ""NY"", ""postalCode"": ""10002"", ""country"": ""US""}}",0.0,,"openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 5008. Please try again in 1.502s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 5008. Please try again in 1.502s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
","https://www.google.com/maps/@40.71995333243862,-73.99105088678505,3a,75y,299.3h,0.0t/data=!3m6!1e1!3m4!1sW_PMkoLIabf6a0460USOpA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.71671900998554,-73.98727348415466,3a,75y,249.5h,0.0t/data=!3m6!1e1!3m4!1snNMIX0yEcJpnTuwiXphAMQ!2e0!7i16384!8i8192",missingstreetview
52d7bc0d-f77e-4d07-9e5a-2245baea592e,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.70268596621866,-73.94532547734359,3a,75y,215.3h,0.0t/data=!3m6!1e1!3m4!1sh0MK_ZRx-9KUDa7vVx4i6w!2e0!7i16384!8i8192""}",5.023463859177364,,ok,default,0.9,The default view clearly shows the storefront of Pesach Tikvah.,"https://www.google.com/maps/@40.70268596621866,-73.94532547734359,3a,75y,215.3h,0.0t/data=!3m6!1e1!3m4!1sh0MK_ZRx-9KUDa7vVx4i6w!2e0!7i16384!8i8192","https://www.google.com/maps/@40.70263001322116,-73.94565383830866,3a,75y,132.2h,0.0t/data=!3m6!1e1!3m4!1s89lHtZhrPxKIxK5goBVYlw!2e0!7i16384!8i8192",missingstreetview
2b9e4a87-4df7-42d3-8feb-c89a48208f50,patched,address '820 St Ann's Ave' -> '820 St Ann'S Ave' | streetview_url set (default),"{""address"": {""street"": ""820 St Ann'S Ave"", ""city"": ""Bronx"", ""state"": ""NY"", ""postalCode"": ""10456"", ""country"": ""US""}, ""streetview_url"": ""https://www.google.com/maps/@40.82119871120423,-73.90971173985184,3a,75y,185.3h,0.0t/data=!3m6!1e1!3m4!1sbdZJhvrC9btQmJ501wjcxw!2e0!7i16384!8i8192""}",8.893012915234658,,ok,default,0.8,"The default view shows a partial view of the storefront, but it is not fully visible.","https://www.google.com/maps/@40.82119871120423,-73.90971173985184,3a,75y,185.3h,0.0t/data=!3m6!1e1!3m4!1sbdZJhvrC9btQmJ501wjcxw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.82116880689776,-73.90959870756772,3a,75y,189.3h,0.0t/data=!3m6!1e1!3m4!1s6PENXTyNNw3wqQFEi7Mtog!2e0!7i16384!8i8192",missingstreetview
95c2741c-4da0-4fda-bbac-c041bbecf5b9,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.64665079095986,-73.95523561597952,3a,75y,173.7h,0.0t/data=!3m6!1e1!3m4!1sLGsAIJ72nGjJO9QbPuITmQ!2e0!7i16384!8i8192""}",6.883871393051745,,ok,default,0.9,The storefront is clearly visible and matches the organization.,"https://www.google.com/maps/@40.64665079095986,-73.95523561597952,3a,75y,173.7h,0.0t/data=!3m6!1e1!3m4!1sLGsAIJ72nGjJO9QbPuITmQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.64623713165201,-73.95545499045966,3a,75y,67.3h,0.0t/data=!3m6!1e1!3m4!1sTHmAtRJYHbZXfzr9vfh2Ng!2e0!7i16384!8i8192",missingstreetview
b50bed26-da08-499d-b5ba-e40be45d6669,patched,streetview_url set (search),"{""streetview_url"": ""https://www.google.com/maps/@40.69318814559499,-73.95587284165211,3a,75y,267.2h,0.0t/data=!3m6!1e1!3m4!1s5IDM0zcU5qtOWAAoHyr-2A!2e0!7i16384!8i8192""}",14.477219433980936,,ok,search,0.9,"The search view shows a storefront, while other views do not clearly show the storefront for Pesach Tikvah.","https://www.google.com/maps/@40.69296411774314,-73.95615670012417,3a,75y,353.7h,0.0t/data=!3m6!1e1!3m4!1sB10XC60v1FdAbMyT5A8Qcw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.69318814559499,-73.95587284165211,3a,75y,267.2h,0.0t/data=!3m6!1e1!3m4!1s5IDM0zcU5qtOWAAoHyr-2A!2e0!7i16384!8i8192",missingstreetview
2015f6dd-49a6-487a-b3cb-9bfb8d30dc4f,patched,streetview_url set (search),"{""streetview_url"": ""https://www.google.com/maps/@40.7174667910164,-73.98970026651975,3a,75y,117.5h,0.0t/data=!3m6!1e1!3m4!1sVzNHu8oaG3YmztV3i_vvOA!2e0!7i16384!8i8192""}",14.416453488937462,,ok,search,0.9,The search view clearly shows the storefront with visible entrance doors.,"https://www.google.com/maps/@40.7171802228253,-73.98891967863622,3a,75y,286.6h,0.0t/data=!3m6!1e1!3m4!1sMw5re9-0apjMCwc0FEEmag!2e0!7i16384!8i8192","https://www.google.com/maps/@40.7174667910164,-73.98970026651975,3a,75y,117.5h,0.0t/data=!3m6!1e1!3m4!1sVzNHu8oaG3YmztV3i_vvOA!2e0!7i16384!8i8192",missingstreetview
d17409cb-7ca2-4f08-98c9-b43576a594d5,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.71680200918457,-73.98723062085668,3a,75y,299.4h,0.0t/data=!3m6!1e1!3m4!1sDPjvA21hg-C_1n3u1hkh0A!2e0!7i16384!8i8192""}",3.072007119810659,,ok,default,0.9,The default view clearly shows the storefront of the Chinese-American Planning Council.,"https://www.google.com/maps/@40.71680200918457,-73.98723062085668,3a,75y,299.4h,0.0t/data=!3m6!1e1!3m4!1sDPjvA21hg-C_1n3u1hkh0A!2e0!7i16384!8i8192","https://www.google.com/maps/@40.71671900998554,-73.98727348415466,3a,75y,249.5h,0.0t/data=!3m6!1e1!3m4!1snNMIX0yEcJpnTuwiXphAMQ!2e0!7i16384!8i8192",missingstreetview
a2d3da15-27ec-46ee-9ea7-6e853eb8debb,patched,streetview_url set (parallel_minus_15m),"{""streetview_url"": ""https://www.google.com/maps/@40.62522407307802,-74.14472056051225,3a,75y,35.1h,0.0t/data=!3m6!1e1!3m4!1scNx9nfp2EWGSurW0U11fxQ!2e0!7i16384!8i8192""}",1.648815100319075,,ok,parallel_minus_15m,0.8,"The storefront is not directly visible, but the location is identifiable.","https://www.google.com/maps/@40.625274255494,-74.14448680030722,3a,75y,330.0h,0.0t/data=!3m6!1e1!3m4!1sfTf8-dzOJiXb99eTCn2GEA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.625274255494,-74.14448680030722,3a,75y,325.6h,0.0t/data=!3m6!1e1!3m4!1sfTf8-dzOJiXb99eTCn2GEA!2e0!7i16384!8i8192",missingstreetview
006154e0-f380-4ae3-851e-22ffd4d0bbbd,patched,address '121 DeKalb Ave' -> '121 Dekalb Ave',"{""address"": {""street"": ""121 Dekalb Ave"", ""city"": ""Brooklyn"", ""state"": ""NY"", ""postalCode"": ""11201"", ""country"": ""US""}}",19.964071227386093,,"openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 2577. Please try again in 773ms. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 2577. Please try again in 773ms. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
","https://www.google.com/maps/@40.68980526951783,-73.97780153890042,3a,75y,351.6h,0.0t/data=!3m6!1e1!3m4!1s_HsfDtNRh6TzcgXWbIO8ZQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.69189001569444,-73.97764272160812,3a,75y,189.1h,0.0t/data=!3m6!1e1!3m4!1sRKfGHuuyo1U4rTvSDDKUXA!2e0!7i16384!8i8192",missingstreetview
ed360813-9f1f-4964-b7e3-cb72a5813db5,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.84753178750363,-73.93164270743851,3a,75y,195.4h,0.0t/data=!3m6!1e1!3m4!1sSc7wIw9f34bIM6ANZe8gzw!2e0!7i16384!8i8192""}",15.938967807747023,,ok,default,0.9,Storefront is visible and matches the organization.,"https://www.google.com/maps/@40.84753178750363,-73.93164270743851,3a,75y,195.4h,0.0t/data=!3m6!1e1!3m4!1sSc7wIw9f34bIM6ANZe8gzw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.84718423288509,-73.93157462663272,3a,75y,310.0h,0.0t/data=!3m6!1e1!3m4!1sR5TbLldyg-VKqiaXs51dwg!2e0!7i16384!8i8192",missingstreetview
f240d86e-a6f9-498b-9fe4-a5eb8021d115,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.80751330424665,-73.94694709613783,3a,75y,33.5h,0.0t/data=!3m6!1e1!3m4!1sIp5RQVUYtMwwtTVeyJGmrw!2e0!7i16384!8i8192""}",2.8932507001756007,,ok,default,0.9,The storefront is visible and appears to match the organization.,"https://www.google.com/maps/@40.80751330424665,-73.94694709613783,3a,75y,33.5h,0.0t/data=!3m6!1e1!3m4!1sIp5RQVUYtMwwtTVeyJGmrw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.80751330424665,-73.94694709613783,3a,75y,36.3h,0.0t/data=!3m6!1e1!3m4!1sIp5RQVUYtMwwtTVeyJGmrw!2e0!7i16384!8i8192",missingstreetview
fbd337f8-3c86-42d9-9ef8-cc506c456a30,patched,streetview_url set (parallel_plus_15m),"{""streetview_url"": ""https://www.google.com/maps/@40.62746569771833,-74.16724035440048,3a,75y,177.2h,0.0t/data=!3m6!1e1!3m4!1sBcURE0HWZhA2BIXbpVp64g!2e0!7i16384!8i8192""}",15.10921631560948,,ok,parallel_plus_15m,0.8,"The storefront is not directly visible, but the building is identifiable as MCHCNY.","https://www.google.com/maps/@40.62744819059105,-74.16715264897218,3a,75y,187.3h,0.0t/data=!3m6!1e1!3m4!1sEtknwAswBE6j5RDclWxAeA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.62749144914246,-74.16736962800529,3a,75y,187.7h,0.0t/data=!3m6!1e1!3m4!1siGNNMTvspuz8A0zZrAk2PA!2e0!7i16384!8i8192",missingstreetview
bbf61da4-d46f-49b9-96cc-a2bb671402f3,patched,address '1765 South Ave' -> '1765 S Ave',"{""address"": {""street"": ""1765 S Ave"", ""city"": ""Staten Island"", ""state"": ""NY"", ""postalCode"": ""10314"", ""country"": ""US""}}",13.23740277676578,,"openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4962. Please try again in 1.488s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4962. Please try again in 1.488s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
","https://www.google.com/maps/@40.60054683071089,-74.19118328103585,3a,75y,315.1h,0.0t/data=!3m6!1e1!3m4!1sfc4ykiOIvSqjmPqdxfN0yw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.60089305538423,-74.19170657835824,3a,75y,111.9h,0.0t/data=!3m6!1e1!3m4!1s10DTjW2GQQ3rR6qG9JKUaQ!2e0!7i16384!8i8192",missingstreetview
7e2fc0d8-d5f7-480f-9dcd-8d366115e8e7,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.85957003674081,-73.86531767448821,3a,75y,195.7h,0.0t/data=!3m6!1e1!3m4!1s-_3_BYrTYi2B3OJCBtk6kg!2e0!7i16384!8i8192""}",17.596909156671366,,ok,default,0.8,"The storefront is visible but appears to be closed, and there are signs indicating it is not currently in use.","https://www.google.com/maps/@40.85957003674081,-73.86531767448821,3a,75y,195.7h,0.0t/data=!3m6!1e1!3m4!1s-_3_BYrTYi2B3OJCBtk6kg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.85929320259412,-73.86560004986775,3a,75y,94.2h,0.0t/data=!3m6!1e1!3m4!1sj5gfFxTheOuqhqmgnRvSkg!2e0!7i16384!8i8192",missingstreetview
8dafb345-8b13-4f8c-8825-764db1acb55e,patched,zip '10018' -> '10020',"{""address"": {""street"": ""135 W 50th St"", ""city"": ""New York"", ""state"": ""NY"", ""postalCode"": ""10020"", ""country"": ""US""}}",42.289097115093355,,"openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4953. Please try again in 1.485s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4953. Please try again in 1.485s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
","https://www.google.com/maps/@40.76068807196732,-73.98229024781396,3a,75y,275.5h,0.0t/data=!3m6!1e1!3m4!1sunnodpAoXCRiNJ6pvIUL0A!2e0!7i16384!8i8192","https://www.google.com/maps/@40.76083010884033,-73.9826302931719,3a,75y,29.9h,0.0t/data=!3m6!1e1!3m4!1sKCZZP9W3lLzVDE4zWWN8-A!2e0!7i16384!8i8192",missingstreetview
ccfa050f-be8a-48c7-a86f-cec37244e2ad,patched,streetview_url set (parallel_plus_15m),"{""streetview_url"": ""https://www.google.com/maps/@40.8701447781551,-73.85693820009695,3a,75y,258.2h,0.0t/data=!3m6!1e1!3m4!1svtP5KMvgBCDh1HTTiymxaA!2e0!7i16384!8i8192""}",7.597596038745736,,ok,parallel_plus_15m,0.8,"The storefront is not directly visible, but the building is identifiable as the location.","https://www.google.com/maps/@40.86997462746855,-73.85709271909546,3a,75y,313.3h,0.0t/data=!3m6!1e1!3m4!1sCnEyNPJTsn2cklIrYgmrsA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.87003808945118,-73.85703125249329,3a,75y,305.9h,0.0t/data=!3m6!1e1!3m4!1skBzHtxOpSqYemZCsI9ABsA!2e0!7i16384!8i8192",missingstreetview
d73cdec8-00ad-4eda-9fee-a9411fb94ec9,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.6429372674275,-74.0768934911077,3a,75y,58.4h,0.0t/data=!3m6!1e1!3m4!1sZAHpAejU5-HLZePCxm7QGA!2e0!7i16384!8i8192""}",10.032031635930203,,ok,default,0.8,"The default view shows the entrance to the building, which is acceptable for an office/suite location.","https://www.google.com/maps/@40.6429372674275,-74.0768934911077,3a,75y,58.4h,0.0t/data=!3m6!1e1!3m4!1sZAHpAejU5-HLZePCxm7QGA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.64491323491817,-74.07832532429494,3a,75y,75.2h,0.0t/data=!3m6!1e1!3m4!1s42YfJRhKxJPfwNDrnDr4tg!2e0!7i16384!8i8192",missingstreetview
9995419a-59d3-48df-aeb5-a6451aff0c7e,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.6906530858766,-73.98834622922496,3a,75y,39.2h,0.0t/data=!3m6!1e1!3m4!1s5TvFDKfVntyib9WTbIeJ2Q!2e0!7i16384!8i8192""}",13.476010538453615,,ok,default,0.9,The default view shows the entrance to the building where the Housing Court Answers office is located.,"https://www.google.com/maps/@40.6906530858766,-73.98834622922496,3a,75y,39.2h,0.0t/data=!3m6!1e1!3m4!1s5TvFDKfVntyib9WTbIeJ2Q!2e0!7i16384!8i8192","https://www.google.com/maps/@40.69093251674155,-73.98792755178617,3a,75y,213.2h,0.0t/data=!3m6!1e1!3m4!1sRWAMdpiPcx42xK66h6iunQ!2e0!7i16384!8i8192",missingstreetview
4bcf6f68-25d8-45fa-8352-0d78b3756422,patched,zip '10026' -> '10027',"{""address"": {""street"": ""212 W 120th St"", ""city"": ""New York"", ""state"": ""NY"", ""postalCode"": ""10027"", ""country"": ""US""}}",6.503399987435366,,"openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4178. Please try again in 1.253s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4178. Please try again in 1.253s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
","https://www.google.com/maps/@40.80624761181316,-73.95173886434354,3a,75y,199.7h,0.0t/data=!3m6!1e1!3m4!1sy1hiO7rvqAcefztNUJTU1Q!2e0!7i16384!8i8192","https://www.google.com/maps/@40.80624761181316,-73.95173886434354,3a,75y,202.8h,0.0t/data=!3m6!1e1!3m4!1sy1hiO7rvqAcefztNUJTU1Q!2e0!7i16384!8i8192",missingstreetview
572fa99e-20b3-45a3-ab99-a901f6500031,auth_error,"streetview_url set (search) | PATCH https://w6pkliozjh.execute-api.us-east-1.amazonaws.com/prod/locations/572fa99e-20b3-45a3-ab99-a901f6500031 -> 401 {""message"":""The incoming token has expired""}","{""streetview_url"": ""https://www.google.com/maps/@40.68372975775152,-73.80151182859531,3a,75y,75.6h,0.0t/data=!3m6!1e1!3m4!1sqiV2MzNA62kJl4o-2ywiWg!2e0!7i16384!8i8192""}",523.9968737749531,"142nd St, Queens, NY, USA",ok,search,0.8,The search view shows the entrance but is not directly facing the storefront.,"https://www.google.com/maps/@40.68423667522825,-73.8012012675027,3a,75y,160.6h,0.0t/data=!3m6!1e1!3m4!1sp0rtfgAYP3v4FXq7k1boeA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.68372975775152,-73.80151182859531,3a,75y,75.6h,0.0t/data=!3m6!1e1!3m4!1sqiV2MzNA62kJl4o-2ywiWg!2e0!7i16384!8i8192",missingstreetview
1c0d9c7d-3905-4038-95e3-bb69b8f5fb2e,patched,address '450 St. Mark’s Pl' -> '450 St. Mark�S Pl' | streetview_url set (default),"{""address"": {""street"": ""450 St. Mark\ufffdS Pl"", ""city"": ""Staten Island"", ""state"": ""NY"", ""postalCode"": ""10301"", ""country"": ""US""}, ""streetview_url"": ""https://www.google.com/maps/@40.63863427937447,-74.07718460899447,3a,75y,264.1h,0.0t/data=!3m6!1e1!3m4!1sMAVK0e95UM1EMXeH_mhZlQ!2e0!7i16384!8i8192""}",5.105141614603628,,ok,default,0.9,The default view shows a visible storefront with clear identification of the location.,"https://www.google.com/maps/@40.63863427937447,-74.07718460899447,3a,75y,264.1h,0.0t/data=!3m6!1e1!3m4!1sMAVK0e95UM1EMXeH_mhZlQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.63863427937447,-74.07718460899447,3a,75y,261.9h,0.0t/data=!3m6!1e1!3m4!1sMAVK0e95UM1EMXeH_mhZlQ!2e0!7i16384!8i8192",missingstreetview
e1d7abf8-ec0b-41d2-a404-91ebcdea351c,patched,address '557 Pennsylvania Ave or 557 Granville Payne Ave' -> '557 Pennsylvania Ave Or 557 Granville Payne Ave',"{""address"": {""street"": ""557 Pennsylvania Ave Or 557 Granville Payne Ave"", ""city"": ""Brooklyn"", ""state"": ""NY"", ""postalCode"": ""11207"", ""country"": ""US""}}",19.52339771025308,,"openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4170. Please try again in 1.251s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4170. Please try again in 1.251s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
","https://www.google.com/maps/@40.66383266810905,-73.8938122981124,3a,75y,89.2h,0.0t/data=!3m6!1e1!3m4!1svFiWPe25JlsBPPVwGajjSw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.66392833097104,-73.89383688014347,3a,75y,79.7h,0.0t/data=!3m6!1e1!3m4!1sfNh5IHfQMTasVZLwxBV3Lw!2e0!7i16384!8i8192",missingstreetview
b8ee981f-bf48-4c1b-8589-8f72b57bd12d,patched,streetview_url set (default),"{""streetview_url"": ""https://www.google.com/maps/@40.74753716090181,-73.99315893655157,3a,75y,134.8h,0.0t/data=!3m6!1e1!3m4!1scYx2saqPVTDp_R_WFo_bUg!2e0!7i16384!8i8192""}",8.907861555501274,,ok,default,0.8,"The storefront is obscured by scaffolding, but the visible signage indicates a different business than the NYCDOE Department of Education.","https://www.google.com/maps/@40.74753716090181,-73.99315893655157,3a,75y,134.8h,0.0t/data=!3m6!1e1!3m4!1scYx2saqPVTDp_R_WFo_bUg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.74761561935168,-73.99310244481437,3a,75y,121.9h,0.0t/data=!3m6!1e1!3m4!1so7Pt5ASTNCLpSAj1CyZjLg!2e0!7i16384!8i8192",missingstreetview
